SITE_ID,NAME,DESIG_ENG,DESIG_TYPE,IUCN_CAT,REP_AREA,GIS_AREA,STATUS,STATUS_YR,GOV_TYPE,OWN_TYPE,MANG_AUTH,geometry_type,geometry
300700,Forest Reserve Name Unknown (NGA) No.20,Forest Reserve,National,Not Reported,0.0,5.03928182342965,Designated,0,Sub-national ministry or agency,Not Reported,Not Reported,polygon,"MULTIPOLYGON (((10.106930000000034 11.985220000000027, 10.103200000000072 11.984320000000025, 10.09874000000002 11.985130000000026, 10.09871000000004 11.987250000000074, 10.098860000000059 11.990020000000072, 10.097940000000051 11.99335000000002, 10.097030000000075 11.995700000000056, 10.09513000000004 11.998560000000055, 10.09564000000006 12.00425000000007, 10.10746000000006 12.011660000000063, 10.110880000000066 12.006650000000036, 10.112580000000037 12.002720000000068, 10.114580000000046 12.00076000000007, 10.115810000000067 11.998390000000029, 10.116520000000037 11.997480000000053, 10.117600000000039 11.995760000000075, 10.11850000000004 11.993530000000021, 10.118700000000047 11.991630000000043, 10.116760000000056 11.98816000000005, 10.114250000000027 11.987210000000061, 10.11071000000004 11.986360000000047, 10.106930000000034 11.985220000000027)))"
300701,Forest Reserve Name Unknown (NGA) No.21,Forest Reserve,National,Not Reported,0.0,23.5434863112692,Designated,0,Sub-national ministry or agency,Not Reported,Not Reported,polygon,"MULTIPOLYGON (((10.048520000000053 11.929280000000063, 10.052260000000047 11.928630000000055, 10.056340000000034 11.928920000000062, 10.059570000000065 11.928430000000048, 10.062260000000038 11.927250000000072, 10.06335000000007 11.924730000000068, 10.063040000000058 11.920880000000068, 10.062180000000069 11.915620000000047, 10.061190000000067 11.910310000000038, 10.059510000000046 11.900050000000022, 10.058680000000038 11.897100000000023, 10.056490000000053 11.894770000000051, 10.053290000000061 11.893120000000067, 10.049690000000055 11.891580000000033, 10.047200000000032 11.890060000000062, 10.044770000000028 11.887960000000021, 10.044170000000065 11.884660000000054, 10.04427000000004 11.881330000000048, 10.04403000000002 11.877410000000054, 10.04320000000007 11.873200000000054, 10.04102000000006 11.870640000000037, 10.035010000000057 11.869700000000023, 10.03174000000007 11.86990000000003, 10.029500000000041 11.871250000000032, 10.02893000000006 11.874190000000056, 10.02902000000006 11.876670000000047, 10.028640000000053 11.879360000000077, 10.02063000000004 11.885090000000048, 10.017730000000029 11.887530000000027, 10.01565000000005 11.89056000000005, 10.01284000000004 11.895590000000027, 10.012920000000065 11.89859000000007, 10.014810000000068 11.90097000000003, 10.016890000000046 11.903300000000058, 10.018820000000062 11.907580000000053, 10.019370000000038 11.910690000000045, 10.01923000000005 11.916340000000048, 10.020090000000039 11.918190000000038, 10.021930000000054 11.920800000000042, 10.023760000000038 11.923190000000034, 10.026130000000023 11.925170000000037, 10.02911000000006 11.925780000000032, 10.033430000000067 11.926230000000032, 10.037150000000054 11.927080000000046, 10.040290000000027 11.928210000000036, 10.04302000000007 11.929280000000063, 10.045160000000067 11.930970000000059, 10.046610000000044 11.931790000000035, 10.048520000000053 11.929280000000063)))"
300702,Forest Reserve Name Unknown (NGA) No.22,Forest Reserve,National,Not Reported,0.0,155.976872814482,Designated,0,Sub-national ministry or agency,Not Reported,Not Reported,polygon,"MULTIPOLYGON (((11.89859000000007 11.815470000000062, 11.902730000000076 11.813330000000065, 11.908340000000067 11.817170000000033, 11.911090000000058 11.818890000000067, 11.913820000000044 11.813770000000034, 11.917370000000062 11.808070000000043, 11.921550000000025 11.800910000000044, 11.924630000000036 11.796200000000056, 11.927360000000022 11.793430000000058, 11.930150000000026 11.790430000000072, 11.930960000000027 11.787210000000073, 11.930190000000039 11.783640000000048, 11.929010000000062 11.779960000000074, 11.927380000000028 11.778350000000046, 11.924750000000074 11.77911000000006, 11.920660000000055 11.778660000000059, 11.918550000000039 11.776700000000062, 11.916270000000054 11.773140000000069, 11.914610000000039 11.768770000000075, 11.91297000000003 11.766240000000039, 11.908930000000055 11.764520000000061, 11.902330000000063 11.76287000000002, 11.89468000000005 11.760760000000062, 11.886560000000031 11.75899000000004, 11.878090000000043 11.756880000000024, 11.871070000000032 11.754880000000071, 11.863820000000032 11.752370000000042, 11.855820000000051 11.750080000000025, 11.84074000000004 11.746600000000058, 11.833440000000053 11.74455000000006, 11.818830000000048 11.741190000000074, 11.806740001000037 11.738100000000031, 11.801830000000052 11.73702000000003, 11.792890000000057 11.736010000000022, 11.789040000000057 11.73562000000004, 11.784250000000043 11.735790000000065, 11.781570000000045 11.74070000000006, 11.775190000000066 11.751240000000053, 11.772280000000023 11.756940000000043, 11.769100000000037 11.762420000000077, 11.766950000000065 11.766970000000072, 11.76433000000003 11.771980000000042, 11.763120000000072 11.775030000000072, 11.762550000000033 11.777910000000077, 11.762630000000058 11.78672000000006, 11.763230000000021 11.791440000000023, 11.76389000000006 11.798050000000046, 11.76433000000003 11.804550000000063, 11.764880000000062 11.81657000000007, 11.765370000000075 11.82060000000007, 11.765850000000057 11.826700000000073, 11.772110000000055 11.829040000000077, 11.778250000000071 11.831450000000075, 11.784150000000068 11.834140000000048, 11.791170000000022 11.836600000000033, 11.798420000000021 11.839390000000037, 11.804080000000056 11.841290000000072, 11.808880000000045 11.843000000000075, 11.813550000000077 11.84397000000007, 11.819510000000037 11.844300000000032, 11.826050000000066 11.844340000000045, 11.83200000000005 11.844500000000039, 11.838250000000073 11.844320000000039, 11.843680000000063 11.843780000000038, 11.848580000000027 11.842790000000036, 11.852840000000072 11.840940000000046, 11.865020000000072 11.83418000000006, 11.869910000000061 11.831070000000068, 11.87516000000005 11.827380000000062, 11.878190000000075 11.825580000000059, 11.882040000000075 11.824600000000032, 11.886940000000038 11.823030000000074, 11.891310000000033 11.820720000000051, 11.895620000000065 11.817840000000047, 11.89859000000007 11.815470000000062)))"
300703,Forest Reserve Name Unknown (NGA) No.23,Forest Reserve,National,Not Reported,0.0,8.22735988369432,Designated,0,Sub-national ministry or agency,Not Reported,Not Reported,polygon,"MULTIPOLYGON (((13.116810000000044 11.779040000000066, 13.115590000000054 11.777490000000057, 13.108340000000055 11.780240000000049, 13.101690000000076 11.782130000000052, 13.094900000000052 11.783620000000042, 13.090750000000071 11.785970000000077, 13.08988000100004 11.787990000000036, 13.097170000000062 11.797100000000057, 13.104800000000068 11.806040000000053, 13.108480000000043 11.809680000000071, 13.116020000000049 11.804960000000051, 13.124670000000037 11.799390000000074, 13.127240000000029 11.797610000000077, 13.126190000000065 11.793920000000071, 13.120190000000036 11.784640000000024, 13.116810000000044 11.779040000000066)))"
300704,Forest Reserve Name Unknown (NGA) No.24,Forest Reserve,National,Not Reported,0.0,2.17226880155967,Designated,0,Sub-national ministry or agency,Not Reported,Not Reported,polygon,"MULTIPOLYGON (((10.890330000000063 11.749770000000069, 10.888920000000041 11.74753000000004, 10.88495000000006 11.747720000000072, 10.881560000000036 11.748010000000022, 10.879660000000058 11.753300000000024, 10.879140000000064 11.75636000000003, 10.878330000000062 11.75923000000006, 10.884760000000028 11.761760000000038, 10.888320000000022 11.763010000000065, 10.89142000000004 11.764620000000036, 10.891710000000046 11.762380000000064, 10.893170000000055 11.760070000000042, 10.894850000000076 11.758000000000038, 10.891970000000072 11.75305000000003, 10.890330000000063 11.749770000000069)))"
300705,Forest Reserve Name Unknown (NGA) No.25,Forest Reserve,National,Not Reported,0.0,43.5099837032639,Designated,0,Sub-national ministry or agency,Not Reported,Not Reported,polygon,"MULTIPOLYGON (((11.961460000000045 11.737130000000036, 11.953900000000033 11.713430000000074, 11.948140000000024 11.69894000000005, 11.943900000000042 11.686570000000074, 11.942540000000065 11.682890000000043, 11.941260000000057 11.68133000000006, 11.936870000000056 11.68020000000007, 11.918360000000064 11.67915000000005, 11.913860000000057 11.679040000000043, 11.90796000000006 11.67957000000007, 11.902130000000056 11.680330000000026, 11.89519000000007 11.68351000000007, 11.887150000000076 11.687670000000026, 11.885520000000042 11.690040000000067, 11.884120000000053 11.691430000000025, 11.87585000000007 11.69640000000004, 11.873110000000054 11.698590000000024, 11.87113000000005 11.701420000000041, 11.869570000000067 11.704930000000047, 11.867080000000044 11.711900000000071, 11.865740000000073 11.715240000000051, 11.885030000000029 11.720090000000027, 11.896660000000054 11.723920000000021, 11.902500000000032 11.724360000000047, 11.907530000000065 11.725160000000074, 11.919160000000034 11.729570000000024, 11.925360000000069 11.73231000000004, 11.929860000000076 11.734430000000032, 11.934010001000047 11.735630000000072, 11.937170000000037 11.736260000000073, 11.94148000000007 11.736020000000053, 11.94551000000007 11.735380000000077, 11.948080000000061 11.73509000000007, 11.950180000000046 11.735370000000046, 11.953170000000057 11.736860000000036, 11.958370000000059 11.740120000000047, 11.961940000000027 11.741790000000037, 11.961460000000045 11.737130000000036)))"
300706,Forest Reserve Name Unknown (NGA) No.26,Forest Reserve,National,Not Reported,0.0,1.87042599128628,Designated,0,Sub-national ministry or agency,Not Reported,Not Reported,polygon,"MULTIPOLYGON (((10.888840000000073 11.703970000000027, 10.884980000000041 11.703510000000051, 10.883000000000038 11.704380000000072, 10.876130000000046 11.709520000000055, 10.87420000000003 11.711240000000032, 10.87322000000006 11.712570000000028, 10.874100000000055 11.715400000000045, 10.875620000000026 11.716710000000035, 10.878840000000025 11.71664000000004, 10.880640000000028 11.715490000000045, 10.88274000000007 11.714560000000063, 10.884550000000047 11.714330000000075, 10.887470000000064 11.714210000000037, 10.889040000000023 11.713290000000029, 10.890500000000031 11.711900000000071, 10.89160000000004 11.710170000000062, 10.891940000000034 11.70787000000007, 10.891180000000077 11.706090000000074, 10.888840000000073 11.703970000000027)))"
300707,Forest Reserve Name Unknown (NGA) No.27,Forest Reserve,National,Not Reported,0.0,1.25061841920099,Designated,0,Sub-national ministry or agency,Not Reported,Not Reported,polygon,"MULTIPOLYGON (((10.90280000000007 11.686320000000023, 10.895840000000021 11.685640000000035, 10.891990000000021 11.686510000000055, 10.88978000000003 11.688990000000047, 10.894690000000026 11.691690000000051, 10.900320000000022 11.695650000000057, 10.902370000000076 11.696970000000022, 10.905280000000062 11.69834000000003, 10.904920000000061 11.693740000000048, 10.903560000000027 11.688670000000059, 10.90280000000007 11.686320000000023)))"
300708,Forest Reserve Name Unknown (NGA) No.28,Forest Reserve,National,Not Reported,0.0,1.0453377221734,Designated,0,Sub-national ministry or agency,Not Reported,Not Reported,polygon,"MULTIPOLYGON (((10.882530000000031 11.683830000000057, 10.880300000000034 11.68360000000007, 10.877170000000035 11.68643000000003, 10.873150000000066 11.69082000000003, 10.874270000000024 11.693290000000047, 10.876080000000059 11.694840000000056, 10.878070000000037 11.695300000000032, 10.881510000000048 11.692810000000065, 10.884120000000053 11.689700000000073, 10.88593000000003 11.688140000000033, 10.884630000000072 11.684810000000027, 10.882530000000031 11.683830000000057)))"
300709,Forest Reserve Name Unknown (NGA) No.29,Forest Reserve,National,Not Reported,0.0,10.3170586733339,Designated,0,Sub-national ministry or agency,Not Reported,Not Reported,polygon,"MULTIPOLYGON (((8.468420000000037 11.654240000000073, 8.46619000000004 11.65369000000004, 8.462390000000028 11.654190000000028, 8.460020000000043 11.657040000000052, 8.459370000000035 11.661940000000072, 8.459120000000041 11.667020000000036, 8.45918000000006 11.673010000000033, 8.459870000000024 11.677850000000035, 8.460970000000032 11.683020000000056, 8.46118000000007 11.686710000000062, 8.460980000000063 11.689880000000073, 8.460480000000075 11.692770000000053, 8.459910000000036 11.694390000000055, 8.462310000000059 11.695110000000057, 8.465700000000027 11.695130000000063, 8.47434000000004 11.692850000000021, 8.47783000000004 11.691440000000057, 8.479570000000024 11.689350000000047, 8.479840000000024 11.686640000000068, 8.479870000000062 11.683580000000063, 8.480770000000064 11.680340000000058, 8.483320000000049 11.677780000000041, 8.485280000000046 11.67506000000003, 8.485770000000059 11.671420000000069, 8.485570000000052 11.667850000000044, 8.484470000000044 11.663360000000068, 8.482510000000048 11.659750000000031, 8.479210000000023 11.657940000000053, 8.47511000000003 11.656480000000045, 8.470830000000035 11.655310000000043, 8.468420000000037 11.654240000000073)))"
300682,Forest Reserve Name Unknown (NGA) No.3,Forest Reserve,National,Not Reported,0.0,8.9496440365944,Designated,0,Sub-national ministry or agency,Not Reported,Not Reported,polygon,"MULTIPOLYGON (((5.083780000000047 13.205280000000073, 5.075950000000034 13.203510000000051, 5.072660000000042 13.20357000000007, 5.069550000000049 13.205880000000036, 5.064910000000054 13.21171000000004, 5.059380000000033 13.218060000000037, 5.052100000000053 13.22834000000006, 5.059700000000021 13.232590000000073, 5.064400000000035 13.234770000000026, 5.0697000000000685 13.23326000000003, 5.07728000000003 13.229900000000043, 5.084040000000073 13.226320000000044, 5.087450000000047 13.223660000000052, 5.089150000000075 13.218940000000032, 5.090130000000045 13.20804000000004, 5.090600000000052 13.205960000000061, 5.083780000000047 13.205280000000073)))"
300711,Forest Reserve Name Unknown (NGA) No.30,Forest Reserve,National,Not Reported,0.0,3.81663839498728,Designated,0,Sub-national ministry or agency,Not Reported,Not Reported,polygon,"MULTIPOLYGON (((9.931290000000047 11.645610000000033, 9.928720000000055 11.645420000000058, 9.925560000000075 11.646010000000047, 9.922840000000065 11.648340000000076, 9.92187000000007 11.651620000000037, 9.92199000000005 11.655200000000036, 9.922830000000033 11.658950000000061, 9.924010000000067 11.66190000000006, 9.925730000000044 11.664740000000052, 9.927450000000022 11.666950000000043, 9.929190000000062 11.668700000000058, 9.931220000000053 11.67005000000006, 9.93336000000005 11.671170000000075, 9.936980000000062 11.670690000000036, 9.939000000000021 11.668070000000057, 9.939350000000047 11.666140000000041, 9.938810000000046 11.665360000000021, 9.937170000000037 11.657740000000047, 9.936410000000024 11.655990000000031, 9.936470000000043 11.652190000000076, 9.934930000000065 11.648540000000025, 9.933500000000038 11.646390000000054, 9.931290000000047 11.645610000000033)))"
