cell_id,grid_lat,grid_lon,settlement_count,named_settlement_count,population_estimate,population_with_nightlight_signal,population_without_nightlight_signal,nightlight_population_share_pct,total_buildings,reported_connections,modeled_demand,population_weighted_distance_transmission_km,population_weighted_distance_gridlight_km
nga_9.625_9.875,9.625,9.875,126.0,126.0,70687.0,5608.0,65079.0,7.933566285172662,16318.0,16318.0,5736.200000000001,7.418578097811479,10.051737702830792
nga_9.625_10.125,9.625,10.125,68.0,68.0,48510.0,0.0,48510.0,0.0,11131.0,11131.0,3807.600000000001,6.69759410430839,19.024236961451248
nga_9.625_10.375,9.625,10.375,14.0,14.0,16401.0,0.0,16401.0,0.0,3838.0,3838.0,1333.9,6.2314974696664835,30.551349003109564
nga_9.625_10.625,9.625,10.625,85.0,85.0,53431.0,0.0,53431.0,0.0,11967.0,11967.0,4045.3999999999996,10.913921693398958,30.0971266306077
nga_9.625_10.875,9.625,10.875,126.0,126.0,69086.0,0.0,69086.0,0.0,15511.0,15511.0,5287.7,6.149814723677735,18.009928856787194
nga_9.625_11.125,9.625,11.125,141.0,141.0,98253.0,0.0,98253.0,0.0,22280.0,22280.0,7901.400000000001,3.195953711337059,21.05506270546446
nga_9.625_11.375,9.625,11.375,117.0,117.0,50907.0,1731.0,49176.0,3.4003182273557666,11970.0,11970.0,4240.7,9.607661814681673,9.563077828196514
nga_9.625_11.625,9.625,11.625,113.0,113.0,112242.0,69519.0,42723.0,61.93670818410221,24472.0,24472.0,8714.000000000002,4.283869407173785,1.9695239571639849
nga_9.625_11.875,9.625,11.875,90.0,90.0,145710.0,95145.0,50565.0,65.29750875025736,32651.0,32651.0,11935.8,0.6501181113169995,1.5410952851554458
nga_9.625_12.125,9.625,12.125,98.0,98.0,89266.0,47789.0,41477.0,53.53550063854099,20207.0,20207.0,7187.3,1.8210357807003787,2.3295055452243854
nga_9.625_12.375,9.625,12.375,89.0,89.0,34018.0,0.0,34018.0,0.0,7903.0,7903.0,2729.6,9.80879034628726,11.414103033688047
nga_9.625_12.625,9.625,12.625,128.0,128.0,88718.0,24131.0,64587.0,27.19966635857436,20413.0,20413.0,6996.299999999999,3.83476070245046,5.950240920669988
nga_9.625_12.875,9.625,12.875,85.0,85.0,79008.0,45964.0,33044.0,58.17638720129607,17259.0,17259.0,5905.700000000001,9.441826903604696,3.1089234634467395
nga_9.625_13.125,9.625,13.125,64.0,64.0,68238.0,12327.0,55911.0,18.064714675107712,15357.0,15357.0,5280.3,36.933789237668165,9.582437498168174
nga_9.875_3.375,9.875,3.375,27.0,27.0,30798.0,20091.0,10707.0,65.23475550360413,6625.0,6625.0,2771.7999999999997,31.354021365023705,2.680825378271316
nga_9.875_3.625,9.875,3.625,30.0,30.0,12004.0,0.0,12004.0,0.0,2822.0,2822.0,978.9,43.624178607130965,25.052699683438856
nga_9.875_3.875,9.875,3.875,1.0,1.0,106.0,0.0,106.0,0.0,25.0,25.0,18.8,25.759999999999998,24.153
nga_9.875_4.125,9.875,4.125,1.0,1.0,417.0,0.0,417.0,0.0,98.0,98.0,32.8,8.54,8.257
nga_9.875_4.375,9.875,4.375,52.0,52.0,43383.0,26352.0,17031.0,60.742687227715926,9947.0,9947.0,3875.8999999999996,0.6450263928266833,1.4139015051978887
nga_9.875_4.625,9.875,4.625,86.0,86.0,157563.0,123167.0,34396.0,78.17000184053363,34073.0,34073.0,14639.1,0.6473170097040548,1.0986259337534827
nga_9.875_4.875,9.875,4.875,14.0,14.0,25509.0,0.0,25509.0,0.0,5998.0,5998.0,2035.1999999999998,16.192908777294292,17.34790877729429
nga_9.875_5.125,9.875,5.125,5.0,5.0,15123.0,0.0,15123.0,0.0,3556.0,3556.0,1198.2,27.97875818290022,26.42198208027508
nga_9.875_5.375,9.875,5.375,33.0,33.0,104897.0,84860.0,20037.0,80.89840510214782,22739.0,22739.0,7874.200000000001,0.7814241589368619,1.1940541006892476
nga_9.875_5.625,9.875,5.625,23.0,23.0,105385.0,57294.0,48091.0,54.366370925653555,23188.0,23188.0,7984.0,3.443127769606681,2.237031759738103
nga_9.875_5.875,9.875,5.875,81.0,81.0,61253.0,20886.0,40367.0,34.09792173444566,14187.0,14187.0,4855.099999999999,6.827098427832106,7.334350056323772
nga_9.875_6.125,9.875,6.125,154.0,154.0,71476.0,40448.0,31028.0,56.58962448933908,15870.0,15870.0,5982.9,2.0176057697688736,2.3026704488219822
nga_9.875_6.375,9.875,6.375,103.0,103.0,28036.0,0.0,28036.0,0.0,6592.0,6592.0,2348.9999999999995,15.820857825652729,16.02718558282209
nga_9.875_6.625,9.875,6.625,335.0,335.0,125521.0,54297.0,71224.0,43.257303558767056,28181.0,28181.0,10627.7,2.863138518654249,4.566233148238144
nga_9.875_6.875,9.875,6.875,223.0,223.0,132665.0,61262.0,71403.0,46.177967059887685,30056.0,30056.0,11594.599999999999,2.368692345381223,4.156283247276976
nga_9.875_7.125,9.875,7.125,146.0,146.0,47814.0,0.0,47814.0,0.0,11041.0,11041.0,3912.8,1.7647649224076631,17.08891126030033
nga_9.875_7.375,9.875,7.375,40.0,40.0,41694.0,35835.0,5859.0,85.94761836235429,9249.0,9249.0,3342.6000000000004,1.4045112006523721,1.4441518683743464
nga_9.875_7.625,9.875,7.625,53.0,53.0,15207.0,0.0,15207.0,0.0,3576.0,3576.0,1230.3999999999999,19.257066482540935,17.413465443545732
nga_9.875_7.875,9.875,7.875,102.0,102.0,108148.0,67134.0,41014.0,62.07604393978622,23842.0,23842.0,9955.300000000001,2.854300680548878,3.0452240633206347
nga_9.875_8.125,9.875,8.125,148.0,148.0,66275.0,4665.0,61610.0,7.038853262919653,15422.0,15422.0,6065.099999999999,2.5042030931723875,6.4996621501320275
nga_9.875_8.375,9.875,8.375,186.0,186.0,156167.0,56703.0,99464.0,36.30920745099797,35318.0,35318.0,15028.3,1.081777071980636,3.817679464931772
nga_9.875_8.625,9.875,8.625,217.0,217.0,122515.0,41052.0,81463.0,33.507733746888135,27705.0,27705.0,10389.399999999998,2.3424191323511407,5.443831734889605
nga_9.875_8.875,9.875,8.875,181.0,181.0,1724038.0,1663070.0,60968.0,96.46365103321388,362310.0,362310.0,181371.6,0.046523464099979234,0.07544619956172659
nga_9.875_9.125,9.875,9.125,166.0,166.0,58559.0,12943.0,45616.0,22.102494919653683,13322.0,13322.0,5129.699999999999,7.468289929814374,7.313300790655578
nga_9.875_9.375,9.875,9.375,292.0,292.0,91797.0,19199.0,72598.0,20.91462683965707,21490.0,21490.0,7552.599999999999,4.297996993365797,4.8251066701526195
nga_9.875_9.625,9.875,9.625,188.0,188.0,113636.0,56958.0,56678.0,50.12320039424126,25080.0,25080.0,9478.199999999999,5.301810517793657,2.007745828786652
nga_9.875_9.875,9.875,9.875,199.0,199.0,84384.0,995.0,83389.0,1.179133485020857,19841.0,19841.0,6804.699999999999,19.685698355138417,11.757971890405763
nga_9.875_10.125,9.875,10.125,42.0,42.0,19915.0,4189.0,15726.0,21.03439618378107,4564.0,4564.0,1584.8999999999999,4.371361787597289,8.601934069796636
nga_9.875_10.625,9.875,10.625,4.0,4.0,3224.0,0.0,3224.0,0.0,758.0,758.0,271.2,5.908238213399503,21.874513337468983
nga_9.875_10.875,9.875,10.875,119.0,119.0,120508.0,33264.0,87244.0,27.60314667905865,27544.0,27544.0,9439.4,1.4794189597371128,3.494300477976566
nga_9.875_11.125,9.875,11.125,264.0,264.0,284370.0,146865.0,137505.0,51.645743221858844,62922.0,62922.0,23767.8,1.3520740232795303,2.755274163941344
nga_9.875_11.375,9.875,11.375,167.0,167.0,224769.0,98954.0,125815.0,44.02475430330695,48645.0,48645.0,18639.399999999998,0.7387496941304184,4.170970391824495
nga_9.875_11.625,9.875,11.625,220.0,220.0,129742.0,35759.0,93983.0,27.561622296557783,29225.0,29225.0,10292.399999999998,8.699530915200938,4.069069530298593
nga_9.875_11.875,9.875,11.875,157.0,157.0,139725.0,65331.0,74394.0,46.75684380032206,31387.0,31387.0,11163.5,2.7321936661298984,2.659366777598855
nga_9.875_12.125,9.875,12.125,116.0,116.0,73602.0,27904.0,45698.0,37.91201326050923,16309.0,16309.0,5784.099999999998,6.230011005135731,5.821719681530393
nga_9.875_12.375,9.875,12.375,59.0,59.0,58846.0,25849.0,32997.0,43.92652006933351,13246.0,13246.0,4616.400000000001,5.865776603337525,3.356061227611052
nga_9.875_12.625,9.875,12.625,119.0,119.0,132484.0,90531.0,41953.0,68.33353461550074,29160.0,29160.0,10519.099999999997,1.365198439056792,2.72945817608164
nga_9.875_12.875,9.875,12.875,13.0,13.0,9386.0,3955.0,5431.0,42.1372256552312,2207.0,2207.0,749.1999999999999,21.185240784146604,8.021284785851268
nga_9.875_13.125,9.875,13.125,80.0,80.0,60412.0,0.0,60412.0,0.0,13550.0,13550.0,4634.6,16.12035208236774,12.860266404025692
nga_9.875_13.375,9.875,13.375,16.0,16.0,4765.0,0.0,4765.0,0.0,1120.0,1120.0,379.20000000000005,15.10608184679958,13.226380272822665
nga_10.125_3.625,10.125,3.625,11.0,11.0,3614.0,0.0,3614.0,0.0,850.0,850.0,293.4,31.540783065855013,30.6761707249585
nga_10.125_4.375,10.125,4.375,24.0,24.0,12334.0,0.0,12334.0,0.0,2900.0,2900.0,984.5999999999999,15.517937408788713,15.5407527971461
nga_10.125_4.625,10.125,4.625,93.0,93.0,104199.0,70713.0,33486.0,67.86341519592318,22963.0,22963.0,8310.500000000002,1.837171182065087,1.976230318909011
nga_10.125_4.875,10.125,4.875,87.0,87.0,87887.0,19746.0,68141.0,22.467486659005313,20511.0,20511.0,6956.1,6.39838451648139,4.221626713848464
nga_10.125_5.125,10.125,5.125,42.0,42.0,89181.0,0.0,89181.0,0.0,20215.0,20215.0,6912.1,20.14952871127258,18.93470077707135
nga_10.125_5.375,10.125,5.375,34.0,34.0,121559.0,99383.0,22176.0,81.7570068855453,26140.0,26140.0,9110.699999999997,1.4911568867792593,1.7484064446071454
nga_10.125_5.625,10.125,5.625,78.0,78.0,26837.0,0.0,26837.0,0.0,6310.0,6310.0,2138.8,13.734084659239109,13.348423743339417
nga_10.125_5.875,10.125,5.875,193.0,193.0,85451.0,35843.0,49608.0,41.94567646955565,19375.0,19375.0,6630.6,2.2907362113960046,3.357548138699372
nga_10.125_6.125,10.125,6.125,277.0,277.0,149978.0,89924.0,60054.0,59.95812719198816,33880.0,33880.0,12182.099999999999,1.5081678646201442,2.278912407153049
nga_10.125_6.375,10.125,6.375,116.0,116.0,68085.0,43081.0,25004.0,63.275317617683775,14736.0,14736.0,5849.199999999998,6.115393405302195,6.075211529705515
nga_10.125_6.625,10.125,6.625,126.0,126.0,39328.0,10633.0,28695.0,27.03671684296176,9248.0,9248.0,3324.899999999999,8.037198942229454,7.5911267799023605
nga_10.125_6.875,10.125,6.875,133.0,133.0,28447.0,3381.0,25066.0,11.885260308644146,6688.0,6688.0,2338.9000000000005,8.894649699441066,9.350762822090203
nga_10.125_7.125,10.125,7.125,79.0,79.0,44840.0,27749.0,17091.0,61.88447814451383,10006.0,10006.0,3801.5,3.4565408117752017,2.655056266726137
nga_10.125_7.375,10.125,7.375,52.0,52.0,33946.0,27414.0,6532.0,80.75767395274848,7493.0,7493.0,2771.1,0.5291648500559712,0.419357391150651
nga_10.125_7.625,10.125,7.625,40.0,40.0,20789.0,0.0,20789.0,0.0,4888.0,4888.0,1701.6999999999998,16.189175044494686,13.82467045071913
nga_10.125_7.875,10.125,7.875,85.0,85.0,51879.0,13592.0,38287.0,26.1994255864608,12198.0,12198.0,4417.999999999998,4.86446346305827,4.228650899207771
nga_10.125_8.125,10.125,8.125,109.0,109.0,32679.0,0.0,32679.0,0.0,7684.0,7684.0,2740.0999999999995,11.371395697542761,15.412632332690722
nga_10.125_8.375,10.125,8.375,149.0,149.0,70194.0,0.0,70194.0,0.0,16500.0,16500.0,6311.099999999999,11.136490725703053,22.43295707610337
nga_10.125_8.625,10.125,8.625,231.0,231.0,102805.0,3798.0,99007.0,3.694372841787851,23540.0,23540.0,8869.0,3.4678691697874613,12.121593687077477
nga_10.125_8.875,10.125,8.875,267.0,267.0,203986.0,144013.0,59973.0,70.59945290363063,44476.0,44476.0,18773.699999999997,0.7573463865167217,1.0241455835204376
nga_10.125_9.125,10.125,9.125,262.0,262.0,169225.0,96338.0,72887.0,56.928940759344066,37594.0,37594.0,14306.3,1.352036342148028,1.0483897296498743
nga_10.125_9.375,10.125,9.375,237.0,237.0,110275.0,47257.0,63018.0,42.85377465427341,25108.0,25108.0,8979.099999999999,2.76748066198141,2.467262942643391
nga_10.125_9.625,10.125,9.625,191.0,191.0,170970.0,113611.0,57359.0,66.45083932853717,38775.0,38775.0,14352.1,1.1697455109083466,0.9085417149207462
nga_10.125_9.875,10.125,9.875,250.0,250.0,105200.0,29038.0,76162.0,27.602661596958175,24312.0,24312.0,8426.2,11.711836787072244,4.4132630228136875
nga_10.125_10.125,10.125,10.125,182.0,182.0,83559.0,27996.0,55563.0,33.504469895522924,19648.0,19648.0,6787.299999999999,2.0151327804305943,2.717503787742793
nga_10.125_10.375,10.125,10.375,104.0,104.0,94260.0,44179.0,50081.0,46.869297687248036,21179.0,21179.0,7341.4,1.5902193931678335,2.556083206025886
nga_10.125_10.625,10.125,10.625,88.0,88.0,61221.0,4015.0,57206.0,6.558207151140948,14103.0,14103.0,4772.799999999999,5.066193953055324,15.051619934336259
nga_10.125_10.875,10.125,10.875,66.0,66.0,44004.0,2726.0,41278.0,6.194891373511499,10348.0,10348.0,3520.5,7.387512726115808,8.756743386964821
nga_10.125_11.125,10.125,11.125,315.0,315.0,313478.0,131730.0,181748.0,42.02208767441415,71761.0,71761.0,25398.1,2.2169252068725718,2.73472539380754
nga_10.125_11.375,10.125,11.375,266.0,266.0,233039.0,80381.0,152658.0,34.49250983740919,52361.0,52361.0,18117.899999999998,3.605363737400178,2.8885112620634312
nga_10.125_11.625,10.125,11.625,143.0,143.0,158304.0,74047.0,84257.0,46.77519203557712,34992.0,34992.0,11922.5,5.589505824236912,1.967854766777845
nga_10.125_11.875,10.125,11.875,208.0,208.0,103523.0,35095.0,68428.0,33.90067907614733,23545.0,23545.0,8011.6,13.394073684108845,4.647210445987848
nga_10.125_12.125,10.125,12.125,155.0,155.0,105834.0,37034.0,68800.0,34.99253548009146,23950.0,23950.0,8329.3,8.693404671466636,5.213117514220383
nga_10.125_12.375,10.125,12.375,115.0,115.0,75675.0,0.0,75675.0,0.0,17340.0,17340.0,5974.0,23.18616861579121,27.212154727452923
nga_10.125_12.625,10.125,12.625,123.0,123.0,223584.0,168551.0,55033.0,75.38598468584514,47921.0,47921.0,17308.7,1.260112262058108,2.7255809852225563
nga_10.125_12.875,10.125,12.875,68.0,68.0,152309.0,92571.0,59738.0,60.77841755904116,33937.0,33937.0,12851.6,0.8793550610929101,1.2754288781358947
nga_10.125_13.125,10.125,13.125,244.0,244.0,184048.0,40893.0,143155.0,22.21866034947405,42028.0,42028.0,14700.3,3.591810234286708,4.870659208467357
nga_10.125_13.375,10.125,13.375,108.0,108.0,96319.0,0.0,96319.0,0.0,21694.0,21694.0,7477.400000000001,7.286403201860484,8.991413957786106
nga_10.375_3.625,10.375,3.625,20.0,20.0,7783.0,0.0,7783.0,0.0,1830.0,1830.0,630.6,16.742623666966466,17.95475382243351
nga_10.375_3.875,10.375,3.875,37.0,37.0,25634.0,15865.0,9769.0,61.89045798548803,5582.0,5582.0,2059.7000000000003,2.005000780213779,3.559424397284857
nga_10.375_4.125,10.375,4.125,15.0,15.0,3241.0,0.0,3241.0,0.0,762.0,762.0,262.5,2.2554149953717983,31.078946929959887
nga_10.375_4.375,10.375,4.375,89.0,89.0,39772.0,0.0,39772.0,0.0,9352.0,9352.0,3206.9999999999995,9.322860806597607,26.139735944885853
nga_10.375_4.625,10.375,4.625,70.0,70.0,59692.0,29211.0,30481.0,48.93620585673122,13605.0,13605.0,4742.499999999999,0.9673272800375259,1.35951856195135
nga_10.375_4.875,10.375,4.875,121.0,121.0,106245.0,58778.0,47467.0,55.323074027013035,23167.0,23167.0,8288.099999999999,1.3681727140100708,4.945991340768977
nga_10.375_5.125,10.375,5.125,80.0,80.0,107071.0,58618.0,48453.0,54.74685022088147,23665.0,23665.0,8216.7,2.803963164629078,2.8441459872421104
nga_10.375_5.375,10.375,5.375,125.0,125.0,420642.0,368087.0,52555.0,87.50600272916161,91136.0,91136.0,37022.700000000004,0.3348396260953495,0.5770902002177624
nga_10.375_5.625,10.375,5.625,81.0,81.0,58639.0,29752.0,28887.0,50.73756373744436,13452.0,13452.0,4784.1,0.9708850764849333,2.221507307423387
nga_10.375_5.875,10.375,5.875,203.0,203.0,76101.0,22603.0,53498.0,29.701317985308997,17495.0,17495.0,5951.5,2.9209348103178665,4.955873864995203
nga_10.375_6.125,10.375,6.125,157.0,157.0,35072.0,0.0,35072.0,0.0,8246.0,8246.0,2856.9,11.832796817974453,13.221546703923359
nga_10.375_6.375,10.375,6.375,225.0,225.0,111126.0,62694.0,48432.0,56.41704011662437,24397.0,24397.0,8859.5,1.983762755790724,2.768493547864586
nga_10.375_6.625,10.375,6.625,18.0,18.0,8517.0,0.0,8517.0,0.0,2003.0,2003.0,714.8000000000001,22.963624515674535,22.007664788070915
nga_10.375_6.875,10.375,6.875,67.0,67.0,16432.0,0.0,16432.0,0.0,3864.0,3864.0,1449.3,23.822580939629983,23.35198618549172
nga_10.375_7.125,10.375,7.125,60.0,60.0,21724.0,4921.0,16803.0,22.652366046768552,5108.0,5108.0,1821.1000000000001,18.03863468974406,9.849393712023568
nga_10.375_7.375,10.375,7.375,132.0,132.0,1138387.0,1102122.0,36265.0,96.81435223698092,235627.0,235627.0,119265.59999999999,0.18115782242769815,0.12301472170711719
nga_10.375_7.625,10.375,7.625,233.0,233.0,167115.0,87154.0,79961.0,52.15211082188912,38100.0,38100.0,14525.900000000001,1.6753715106363882,1.903056661580349
nga_10.375_7.875,10.375,7.875,130.0,130.0,84384.0,43427.0,40957.0,51.46354759196056,19213.0,19213.0,6871.4,3.2689146046643915,2.2263564656806976
nga_10.375_8.125,10.375,8.125,79.0,79.0,41996.0,0.0,41996.0,0.0,9572.0,9572.0,3706.3999999999996,3.062601200114297,18.975520144775693
nga_10.375_8.375,10.375,8.375,107.0,107.0,73698.0,0.0,73698.0,0.0,16637.0,16637.0,6581.3,2.3494328204293202,17.883087465060115
nga_10.375_8.625,10.375,8.625,282.0,282.0,328860.0,161802.0,167058.0,49.20087575259989,72220.0,72220.0,29333.0,0.8594720245697256,2.2435916833911085
nga_10.375_8.875,10.375,8.875,245.0,245.0,115279.0,32674.0,82605.0,28.34341033492657,26655.0,26655.0,9757.3,1.9101274299742366,2.707845071522133
nga_10.375_9.125,10.375,9.125,166.0,166.0,80307.0,28287.0,52020.0,35.2235795136165,18421.0,18421.0,6852.7,6.959397063767792,7.239188613694946
nga_10.375_9.375,10.375,9.375,59.0,59.0,20052.0,0.0,20052.0,0.0,4716.0,4716.0,1613.6,17.880693696389386,17.325307301017354
nga_10.375_9.625,10.375,9.625,138.0,138.0,71043.0,17738.0,53305.0,24.967977140604987,16509.0,16509.0,6013.499999999999,6.9685901496276905,6.224488535112537
nga_10.375_9.875,10.375,9.875,159.0,159.0,1081200.0,1030669.0,50531.0,95.3263965963744,225936.0,225936.0,102720.29999999999,0.06419392341842398,0.08568378190899001
nga_10.375_10.125,10.375,10.125,128.0,128.0,39439.0,6332.0,33107.0,16.055173812723446,9273.0,9273.0,3157.7999999999997,5.3037526306447935,8.77422262227744
nga_10.375_10.375,10.375,10.375,186.0,186.0,174378.0,108954.0,65424.0,62.48150569452569,39040.0,39040.0,13853.3,1.316374198580096,1.2084959570588032
nga_10.375_10.625,10.375,10.625,87.0,87.0,59760.0,21527.0,38233.0,36.022423025435074,13454.0,13454.0,4603.199999999999,4.078039825970549,7.888380371485946
nga_10.375_10.875,10.375,10.875,143.0,143.0,143111.0,59103.0,84008.0,41.29871218844114,33499.0,33499.0,11485.1,1.7660866041045062,2.1731143867347726
nga_10.375_11.125,10.375,11.125,180.0,180.0,1154562.0,1056481.0,98081.0,91.50491701614985,242592.0,242592.0,102426.7,0.13910672618707354,0.24678670006461328
nga_10.375_11.375,10.375,11.375,272.0,272.0,292520.0,154660.0,137860.0,52.8715985231779,64290.0,64290.0,22584.800000000003,1.011610727471626,1.2583967181731164
nga_10.375_11.625,10.375,11.625,159.0,159.0,116565.0,69528.0,47037.0,59.647407026122764,26229.0,26229.0,9134.899999999998,3.541233560674302,1.2244952858919917
nga_10.375_11.875,10.375,11.875,203.0,203.0,86873.0,30738.0,56135.0,35.38268506900878,20117.0,20117.0,6882.9,2.5960291459947284,2.7466095679900544
nga_10.375_12.125,10.375,12.125,222.0,222.0,136378.0,34789.0,101589.0,25.50924635938348,31847.0,31847.0,11189.099999999999,2.9396124741527223,4.126870829605949
nga_10.375_12.375,10.375,12.375,99.0,99.0,53298.0,12714.0,40584.0,23.854553641787685,12357.0,12357.0,4266.4,6.044217606664414,6.559357480580885
nga_10.375_12.625,10.375,12.625,65.0,65.0,65081.0,22309.0,42772.0,34.27882177594075,14650.0,14650.0,5369.7,3.360716184447074,4.84197563036831
nga_10.375_12.875,10.375,12.875,48.0,48.0,64504.0,6077.0,58427.0,9.421121170780106,15167.0,15167.0,5246.1,12.566280385712513,7.797485892347761
nga_10.375_13.125,10.375,13.125,109.0,109.0,304275.0,192014.0,112261.0,63.105414509900584,67190.0,67190.0,24244.800000000003,8.636574743242132,1.9243966806342947
nga_10.375_13.375,10.375,13.375,195.0,195.0,593936.0,438834.0,155102.0,73.88573853075079,126547.0,126547.0,48141.5,3.6953771955227497,2.4709395843996655
nga_10.375_13.625,10.375,13.625,17.0,17.0,6434.0,106.0,6328.0,1.6474976686353746,1513.0,1513.0,515.1,28.037547404414052,11.018789089213554
nga_10.625_3.875,10.625,3.875,29.0,29.0,8537.0,0.0,8537.0,0.0,2007.0,2007.0,684.8,19.18937214478154,21.043180742649646
nga_10.625_4.125,10.625,4.125,38.0,38.0,15644.0,0.0,15644.0,0.0,3678.0,3678.0,1284.1,21.82723919713628,31.97644170288929
nga_10.625_4.375,10.625,4.375,57.0,57.0,58804.0,13141.0,45663.0,22.34711924358887,13417.0,13417.0,4737.099999999999,2.558967587238963,11.690670498605536
nga_10.625_4.625,10.625,4.625,93.0,93.0,68338.0,16667.0,51671.0,24.389066112558165,15811.0,15811.0,5563.799999999999,2.7513095203254414,4.961441043050719
nga_10.625_4.875,10.625,4.875,103.0,103.0,42052.0,9973.0,32079.0,23.715875582612004,9790.0,9790.0,3353.6,3.297626747836013,10.07622626747836
nga_10.625_5.125,10.625,5.125,111.0,111.0,43221.0,0.0,43221.0,0.0,9882.0,9882.0,3343.6,8.716929270493509,14.555132505032276
nga_10.625_5.375,10.625,5.375,166.0,166.0,52956.0,0.0,52956.0,0.0,12451.0,12451.0,4243.700000000001,3.9247603670972127,21.980729416874382
nga_10.625_5.625,10.625,5.625,120.0,120.0,67101.0,0.0,67101.0,0.0,15309.0,15309.0,5253.799999999999,2.281980298356209,20.352087375747008
nga_10.625_5.875,10.625,5.875,133.0,133.0,34464.0,5920.0,28544.0,17.177344475394616,8105.0,8105.0,2760.6,4.624629468430827,9.933926590064996
nga_10.625_6.125,10.625,6.125,220.0,220.0,62338.0,0.0,62338.0,0.0,14398.0,14398.0,5101.800000000001,3.8221619237062465,16.876300699412877
nga_10.625_6.375,10.625,6.375,175.0,175.0,80315.0,8577.0,71738.0,10.679200647450664,18420.0,18420.0,6589.4,2.8659138392579218,10.131808354603749
nga_10.625_6.625,10.625,6.625,56.0,56.0,98590.0,73973.0,24617.0,75.03093620042601,21280.0,21280.0,8689.999999999998,0.30440653210264734,1.387090719139872
nga_10.625_6.875,10.625,6.875,75.0,75.0,52106.0,32702.0,19404.0,62.76052661881549,11750.0,11750.0,4689.4,2.4085588991670823,2.861593444133114
nga_10.625_7.125,10.625,7.125,44.0,44.0,43519.0,30516.0,13003.0,70.121096532549,9563.0,9563.0,3881.2000000000003,1.6297826236816102,1.8773430915232427
nga_10.625_7.375,10.625,7.375,153.0,153.0,1841478.0,1782952.0,58526.0,96.82179206050792,378199.0,378199.0,180195.10000000006,0.05747925850865446,0.06511557401174493
nga_10.625_7.625,10.625,7.625,262.0,262.0,199317.0,100498.0,98819.0,50.4211883582434,45646.0,45646.0,18199.1,2.0113516659391824,2.068501231706277
nga_10.625_7.875,10.625,7.875,205.0,205.0,119048.0,15553.0,103495.0,13.06447819366978,27368.0,27368.0,10728.499999999996,4.565377242792823,6.057897612727639
nga_10.625_8.125,10.625,8.125,204.0,204.0,140399.0,45823.0,94576.0,32.63769684969266,31892.0,31892.0,13557.7,1.7999678060385045,3.3295774186425824
nga_10.625_8.375,10.625,8.375,156.0,156.0,133246.0,51057.0,82189.0,38.31784819056482,29717.0,29717.0,12411.499999999998,2.8708058028008345,7.052898165798598
nga_10.625_8.625,10.625,8.625,192.0,192.0,248793.0,97250.0,151543.0,39.08872034181026,55763.0,55763.0,21402.5,1.0609646171717049,3.4781348791967615
nga_10.625_8.875,10.625,8.875,119.0,119.0,61514.0,0.0,61514.0,0.0,14464.0,14464.0,5196.199999999999,7.370766167051403,7.4377985986929795
nga_10.625_9.125,10.625,9.125,82.0,82.0,69657.0,19392.0,50265.0,27.839269563719366,15893.0,15893.0,5619.6,19.309435663321707,5.479014973369511
nga_10.625_9.375,10.625,9.375,1.0,1.0,2581.0,0.0,2581.0,0.0,607.0,607.0,208.5,32.12,31.143
nga_10.625_9.625,10.625,9.625,93.0,93.0,35764.0,0.0,35764.0,0.0,8408.0,8408.0,2838.5,13.114269097416399,13.06093627670283
nga_10.625_9.875,10.625,9.875,91.0,91.0,71623.0,39278.0,32345.0,54.83992572218421,16045.0,16045.0,5686.6,1.15935076721165,2.243504153693646
nga_10.625_10.125,10.625,10.125,115.0,115.0,49911.0,0.0,49911.0,0.0,11733.0,11733.0,4020.6999999999994,1.7782196309430789,15.637666826951975
nga_10.625_10.375,10.625,10.375,137.0,137.0,97757.0,4836.0,92921.0,4.946960319977086,22780.0,22780.0,7700.299999999999,3.8539554200722197,6.7812933702957325
nga_10.625_10.625,10.625,10.625,80.0,80.0,38512.0,0.0,38512.0,0.0,9056.0,9056.0,3057.8,10.428919038221851,15.308576573535523
nga_10.625_10.875,10.625,10.875,68.0,68.0,32315.0,0.0,32315.0,0.0,7599.0,7599.0,2590.0,6.641885502088813,11.698620980968588
nga_10.625_11.125,10.625,11.125,36.0,36.0,38021.0,25756.0,12265.0,67.74151127008759,8232.0,8232.0,2854.0999999999995,2.1702535440940536,2.308879277241524
nga_10.625_11.375,10.625,11.375,206.0,206.0,135352.0,38281.0,97071.0,28.28255216029316,30783.0,30783.0,10446.900000000001,1.8190623707074887,2.9190682368934335
nga_10.625_11.625,10.625,11.625,136.0,136.0,113913.0,46282.0,67631.0,40.62925214856952,25427.0,25427.0,8639.9,16.738253228340927,2.541596929235469
nga_10.625_11.875,10.625,11.875,114.0,114.0,104602.0,59224.0,45378.0,56.618420297891056,23117.0,23117.0,8013.900000000001,4.077849849907268,2.235757671937439
nga_10.625_12.125,10.625,12.125,157.0,157.0,400156.0,316262.0,83894.0,79.0346764761743,86582.0,86582.0,32752.7,0.6489415378002579,0.6821900708723596
nga_10.625_12.375,10.625,12.375,97.0,97.0,80451.0,29690.0,50761.0,36.904451156604644,18132.0,18132.0,6446.1,3.115078619283788,6.209515220444742
nga_10.625_12.625,10.625,12.625,17.0,17.0,21181.0,0.0,21181.0,0.0,4981.0,4981.0,1683.1999999999998,28.589059534488463,20.292547330154385
nga_10.625_12.875,10.625,12.875,47.0,47.0,104026.0,56218.0,47808.0,54.042258666102704,22874.0,22874.0,7955.3,40.899479360929,3.1963125180243397
